x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,y
30,0,34,12,29,0,23,16,30,30,0
26,25,16,0,19,32,24,12,25,0,29
30,0,34,12,29,1,0,24,16,24,26
14,16,0,31,19,12,31,0,16,33,16
2,0,30,26,24,16,0,15,12,36,0
0,30,26,14,20,12,23,0,20,25,25
29,16,12,23,20,37,16,0,31,19,20
20,16,25,14,16,0,12,23,23,26,34
26,24,0,14,23,26,32,15,0,31,19
16,15,0,13,36,0,26,32,29,0,14
12,23,0,20,24,12,18,20,25,12,31
19,12,31,0,24,12,25,22,20,25,15
15,0,14,29,32,16,23,31,36,0,23
23,20,25,31,0,12,25,15,0,30,27
0,14,12,25,0,31,16,23,23,0,26
31,26,0,14,19,12,25,18,16,2,0
29,0,32,25,24,12,31,14,19,16,15
31,0,20,15,16,12,23,0,19,12,30
23,20,13,16,29,12,31,16,15,1,0
16,12,14,16,17,32,23,0,14,26,26
30,1,0,30,19,26,31,1,0,13,16
29,12,18,16,0,12,25,15,0,19,16
29,30,26,25,1,0,31,19,16,0,20
0,16,23,20,24,20,25,12,31,20,25
16,33,16,29,36,0,12,14,31,0,26
16,0,34,26,32,23,15,0,15,20,16
1,0,24,16,25,1,0,34,26,24,16
18,19,1,0,17,26,29,0,34,16,0
16,0,23,20,30,31,16,25,0,31,26
17,26,29,14,16,0,26,32,29,30,16
20,17,16,31,20,24,16,1,0,13,32
24,12,25,0,17,12,24,20,23,36,1
19,16,0,15,16,30,31,29,32,14,31
16,30,0,26,17,0,31,19,16,0,19
1,0,34,26,24,16,25,1,0,14,19
0,27,16,26,27,23,16,30,0,19,12
2,0,34,16,0,14,12,25,0,14,19
20,30,16,30,0,12,0,27,12,31,19
16,25,31,23,36,0,31,26,0,14,32
16,12,29,25,16,15,0,31,26,0,24
0,30,27,23,20,31,31,20,25,18,0
16,0,14,19,26,20,14,16,30,0,24
30,30,26,25,0,26,17,0,19,20,29
0,16,12,14,19,0,21,32,25,14,31
0,26,27,27,29,16,30,30,16,15,0
16,1,0,26,32,29,0,31,26,26,23
16,14,31,20,26,25,0,31,26,0,26
26,24,16,25,31,30,0,31,26,26,22
16,33,16,25,0,34,20,31,19,20,25
25,0,31,26,0,12,0,30,20,23,16
19,12,27,27,20,25,16,30,30,2,0
16,0,12,29,16,0,25,26,31,0,13
27,23,16,0,34,26,32,23,15,0,15
31,20,26,25,30,0,19,12,15,0,18
31,19,16,0,24,26,29,25,20,25,18
12,0,27,20,23,26,31,0,34,19,26
16,33,16,29,0,14,19,12,25,18,16
17,29,26,24,0,31,19,16,0,30,22
14,26,24,27,16,23,23,16,15,0,13
14,12,27,12,14,20,31,36,0,31,26
31,19,16,0,30,20,24,27,23,16,30
24,26,14,29,12,14,36,2,0,26,27
36,0,26,17,0,14,12,31,12,30,31
27,12,14,20,31,36,0,31,26,0,15
31,36,0,12,25,15,0,26,27,27,29
30,0,32,30,0,31,26,0,14,26,24
16,29,30,1,0,16,33,16,25,0,12
25,26,14,16,25,31,30,0,19,12,33
29,16,25,0,26,17,0,31,19,20,30
0,25,26,0,29,16,23,20,18,20,26
16,0,13,16,18,32,25,10,0,31,26
12,29,26,32,25,15,0,31,19,16,0
16,0,34,16,12,23,31,19,20,16,30
29,0,15,12,36,0,20,25,0,27,16
0,12,0,30,27,16,14,20,16,30,1
0,13,16,12,31,16,25,1,0,24,12
29,16,25,0,12,0,15,20,17,17,16
27,27,29,16,30,30,16,15,0,27,16
0,31,19,16,0,14,26,24,17,26,29
26,31,0,18,20,33,16,0,33,26,20
31,12,23,0,16,25,15,0,20,25,0
29,12,31,19,16,29,0,31,19,12,31
24,36,0,26,34,25,0,25,12,31,20
33,12,31,20,26,25,0,13,23,20,25
0,34,16,0,24,32,30,31,0,29,16
33,16,0,24,12,15,16,0,14,19,26
26,29,12,23,0,12,34,12,22,16,25
31,19,12,31,0,20,30,0,34,19,36
24,26,29,25,20,25,18,1,0,15,16
12,31,16,15,0,31,19,12,31,0,24
16,30,31,29,32,14,31,20,26,25,2
19,16,0,19,20,13,12,22,32,30,19
0,12,25,15,0,30,16,14,32,29,16
20,26,25,30,1,0,12,25,15,0,30
30,24,26,30,2,0,13,32,31,0,31
16,0,25,12,31,20,26,25,30,0,26
16,24,2,0,34,16,0,24,12,36,0
26,32,29,30,16,23,33,16,30,0,12
26,29,31,2,0,20,31,0,20,30,0
29,20,33,16,15,0,17,26,29,1,0
0,24,12,15,16,0,13,36,0,23,16
36,0,18,29,16,12,31,0,29,16,23
26,0,29,16,23,20,18,20,26,25,0
15,30,0,26,17,0,14,26,24,24,16
28,32,12,23,1,0,12,25,15,0,16
17,29,26,24,0,34,26,26,15,1,0
34,16,0,24,12,36,0,25,26,31,0
16,25,0,34,20,31,19,20,25,0,26
31,0,19,26,23,15,0,25,32,14,23
16,1,0,13,32,31,0,31,26,15,12
29,36,0,27,16,26,27,23,16,0,32
16,31,0,12,13,26,32,31,0,34,12
20,16,30,0,26,17,0,12,24,16,29
0,29,16,20,24,12,18,20,25,16,0
1,0,23,20,13,16,29,31,36,0,12
23,26,32,15,30,1,0,31,26,0,14
31,0,31,19,12,31,0,20,30,0,25
29,0,26,34,25,0,22,20,25,15,2
25,26,31,0,29,16,12,23,20,37,16
16,24,16,25,31,0,26,29,0,30,26
26,34,0,26,17,31,16,25,0,15,26
30,16,15,0,31,26,0,15,16,12,31
30,0,14,20,31,36,0,12,25,15,0
31,19,12,31,0,29,26,30,16,0,20
12,0,12,27,12,29,31,2,0,12,29
0,24,12,14,19,20,25,16,30,2,0
13,23,16,0,34,26,29,31,19,0,26
24,16,24,26,29,20,12,23,30,0,31
25,26,31,0,33,20,26,23,16,25,31
25,0,14,19,26,26,30,16,2,0,34
29,2,0,31,19,16,20,29,0,30,26
20,29,26,30,19,20,24,12,11,0,34
14,26,25,17,23,20,14,31,0,12,27
26,31,0,30,26,0,15,20,30,31,12
0,26,32,29,0,24,26,29,12,23,0
24,27,29,26,33,20,25,18,0,23,20
0,31,29,32,16,0,31,26,0,31,19
18,16,25,31,23,16,0,31,26,32,14
13,32,31,0,27,16,29,30,20,30,31
19,12,30,0,13,16,16,25,0,30,27
12,20,25,2,0,30,26,24,16,0,15
16,12,29,25,2,0,34,16,0,14,12
12,31,0,29,16,27,23,12,14,16,15
12,14,14,16,27,31,16,15,2,0,34
22,25,26,34,25,0,25,26,31,0,12
31,19,16,0,16,17,17,26,29,31,2
20,26,25,30,0,26,17,0,16,32,29
0,14,12,25,0,31,19,20,25,22,0
29,26,23,23,0,13,12,14,22,0,31
0,25,26,31,0,12,30,0,31,19,16
19,29,26,26,24,0,14,23,26,32,15
30,0,19,12,33,16,0,13,16,16,25
31,19,16,0,32,25,20,31,16,15,0
18,0,12,0,30,31,26,29,36,0,31
14,16,25,31,0,12,29,31,2,0,31
0,26,29,0,29,16,23,20,18,20,26
12,0,17,32,31,32,29,16,0,20,25
12,13,20,23,20,31,20,16,30,0,12
12,18,18,29,16,30,30,20,26,25,0
29,32,31,19,11,0,19,26,34,0,16
30,0,23,20,22,16,0,24,36,0,26
16,12,15,30,0,31,26,0,31,19,16
0,31,19,16,0,25,26,31,0,30,26
15,26,24,1,0,31,19,16,25,0,31
16,29,29,26,29,0,12,25,15,0,14
13,16,14,12,32,30,16,0,19,16,0
31,0,31,19,12,25,0,32,30,1,0
30,31,26,29,36,0,31,19,12,31,0
12,24,16,0,27,29,16,14,20,26,32
32,25,20,26,25,0,31,19,12,31,0
25,1,0,25,26,0,15,20,17,17,16
20,28,32,16,2,0,34,16,0,12,29
16,29,16,0,20,25,0,31,19,16,0
25,31,20,25,16,25,31,30,0,12,25
0,13,16,14,12,32,30,16,0,19,16
30,1,0,31,19,16,0,29,12,15,20
16,23,20,24,20,25,12,31,16,0,31
12,25,18,16,0,26,32,29,0,24,20
24,16,15,0,31,19,16,20,29,0,17
0,27,16,12,14,16,2,0,34,19,12
0,14,12,25,0,29,26,23,23,0,13
30,16,0,30,31,26,14,22,27,20,23
29,1,0,12,25,0,20,15,16,12,23
12,25,15,0,12,14,29,26,30,30,0
19,12,31,0,20,30,0,34,19,36,0
0,30,31,26,29,20,16,30,0,19,12
32,18,19,0,31,19,16,20,29,0,15
24,17,26,29,31,20,25,18,0,16,24
0,26,33,16,29,0,4,3,3,1,3
12,14,19,0,32,30,0,31,19,20,30
29,36,0,30,27,12,29,22,0,31,19
29,36,1,0,26,25,16,0,31,19,12
16,31,30,0,19,20,29,26,30,19,20
0,23,26,33,16,1,0,31,19,16,0
0,31,29,32,31,19,1,0,12,25,15
23,0,18,26,0,31,19,29,26,32,18
15,32,14,20,13,23,16,0,34,26,29
16,2,0,34,16,0,14,12,25,0,31
0,12,34,12,22,16,25,20,25,18,2
19,12,31,0,31,19,26,30,16,0,30
30,30,16,30,30,0,31,19,16,0,24
16,0,34,12,29,30,0,31,19,12,31
23,16,30,30,0,16,12,30,20,23,36
32,29,0,14,12,27,12,14,20,31,36
26,31,0,31,19,16,0,17,12,14,31
19,12,33,16,0,30,26,0,26,17,31
0,12,17,31,16,29,0,31,19,16,36
36,0,12,25,0,12,23,23,20,12,25
19,12,31,0,12,0,27,29,16,14,20
0,20,24,12,18,20,25,12,31,20,26
16,30,30,26,25,0,26,17,0,19,20
16,0,14,29,16,12,31,16,15,0,16
0,15,12,36,0,20,25,0,27,16,12
31,0,29,16,27,23,12,14,16,15,0
18,16,2,0,12,25,15,0,30,20,25
26,17,0,12,0,30,20,25,18,23,16
36,0,12,25,15,0,17,26,29,14,16
23,2,0,25,12,31,20,26,25,30,0
29,26,36,0,20,31,30,16,23,17,2
12,30,0,25,16,33,16,29,0,13,16
30,0,19,20,29,26,30,19,20,24,12
15,16,0,31,26,0,29,16,27,16,12
0,31,16,29,29,26,29,0,12,25,15
30,31,12,29,33,16,15,1,0,18,12
16,0,31,26,32,14,19,0,17,29,26
25,15,0,31,19,16,0,34,12,29,30
15,29,20,33,16,25,0,13,36,0,30
29,22,12,13,23,16,0,17,16,12,31
12,27,12,14,20,31,36,0,17,26,29
12,23,23,26,34,30,0,32,30,0,31
0,30,31,26,14,22,0,26,17,0,34
12,31,0,14,20,31,20,16,30,0,12
25,0,24,26,29,12,23,0,12,34,12
0,13,32,20,23,31,0,12,0,32,25
16,0,15,12,36,0,31,19,16,0,33
23,23,2,0,34,16,0,17,26,29,14
20,25,18,1,0,31,19,16,0,18,16
16,30,0,12,25,15,0,25,12,31,20
30,0,34,26,29,31,19,0,31,19,16
20,25,12,31,16,0,24,12,25,30,0
31,26,0,24,26,32,29,25,0,31,19
36,1,0,26,25,16,0,31,19,12,31
31,20,26,25,1,0,12,23,23,26,34
15,0,13,36,0,34,19,12,31,0,31
30,0,31,26,0,31,19,20,30,0,31
12,18,16,0,12,25,15,0,19,16,29
31,20,25,16,25,31,0,31,19,16,0
0,24,16,12,25,30,0,31,26,0,15
3,0,24,20,23,23,20,26,25,0,27
0,24,26,24,16,25,31,0,31,19,16
0,17,23,36,0,12,13,26,33,16,0
25,31,30,0,12,25,15,0,12,14,29
30,31,26,29,36,0,20,30,0,34,26
19,16,0,13,16,23,20,16,33,16,15
20,26,25,1,0,12,23,23,26,34,20
26,23,16,25,31,0,14,26,24,27,16
26,24,24,32,25,20,14,12,31,16,0
23,23,26,34,2,0,24,16,29,16,0
0,31,19,20,30,0,31,29,32,31,19
20,26,25,0,20,30,0,17,20,23,23
23,20,31,36,0,31,26,0,23,26,26
36,16,15,0,12,0,14,20,31,36,0
12,25,30,0,12,25,15,0,12,0,15
29,16,14,31,23,36,0,20,25,31,26
12,30,0,31,19,16,0,15,12,34,25
16,12,23,20,37,20,25,18,0,31,19
26,25,17,23,20,14,31,30,0,31,19
31,19,16,0,14,23,26,32,15,30,1
16,0,30,31,26,14,22,27,20,23,16
30,31,12,25,15,0,31,19,16,0,14
0,32,27,0,33,20,26,23,16,25,14
0,29,26,23,23,0,13,12,14,22,0
0,30,32,13,21,32,18,12,31,16,15
0,24,32,30,31,0,29,16,20,24,12
0,31,19,16,0,33,26,20,14,16,30
34,16,0,24,32,30,31,0,14,19,12
25,0,26,17,0,31,19,20,30,0,14
31,2,0,34,19,16,25,0,31,19,16
0,12,18,12,20,25,2,0,30,26,24
30,0,17,29,26,24,0,17,23,20,25
26,25,0,13,23,20,25,15,0,32,30
30,16,30,0,12,0,27,12,31,19,34
30,19,26,31,1,0,13,16,12,31,16
16,33,16,29,0,14,23,12,20,24,0
12,25,26,31,19,16,29,0,12,30,0
19,16,0,29,12,15,20,14,12,23,0
31,19,16,0,34,26,29,23,15,0,34
34,26,32,23,15,0,15,20,16,1,0
20,25,0,19,20,29,26,30,19,20,24
12,25,14,16,24,16,25,31,0,26,29
16,12,15,1,0,20,25,14,23,32,15
17,0,30,26,24,16,0,19,20,18,19
26,34,25,0,13,26,29,15,16,29,30
12,25,0,13,16,0,31,32,29,25,16
14,22,27,20,23,16,30,1,0,34,16
29,16,0,24,12,25,36,0,30,20,31
31,20,26,25,30,0,25,26,31,0,13
23,26,34,30,0,32,30,0,31,26,0
31,0,29,16,23,20,18,20,26,25,0
15,0,29,12,31,19,16,29,0,31,19
12,31,0,24,12,29,22,30,0,32,30
26,29,0,34,20,31,19,0,14,16,29
34,20,31,19,0,14,16,29,31,12,20
30,0,12,25,15,0,24,12,18,25,20
0,24,12,22,16,30,0,26,32,29,0
0,12,13,26,33,16,0,12,23,23,0
12,31,0,24,12,25,22,20,25,15,0
1,0,27,16,26,27,23,16,30,0,19
12,31,16,0,12,14,29,26,30,30,0
25,26,31,0,30,26,0,15,20,30,31
25,15,0,29,26,23,23,0,13,12,14
20,33,20,23,20,37,12,31,20,26,25
26,0,26,17,31,16,25,0,13,16,16
25,0,20,25,30,31,20,31,32,31,20
30,16,15,0,31,26,0,26,27,27,29
14,26,24,16,0,31,26,0,24,26,32
25,0,31,19,20,25,22,0,26,17,0
26,0,31,19,20,30,0,27,23,12,14
18,0,31,19,12,31,0,20,15,16,12
23,1,0,30,26,0,25,12,31,20,26
16,15,0,13,36,0,34,19,12,31,0
0,12,25,15,0,36,16,31,0,25,26
26,34,0,31,19,12,31,0,31,19,26
0,19,12,30,0,13,16,16,25,0,30
25,0,29,26,23,23,0,13,12,14,22
16,17,20,25,16,0,26,32,29,0,25
1,0,31,19,16,0,18,16,25,31,23
20,23,23,16,15,0,19,16,29,16,0
20,16,30,0,32,25,20,28,32,16,2
16,24,13,16,29,30,0,26,17,0,26
25,12,31,20,26,25,30,1,0,34,19
34,20,25,18,0,17,26,29,0,29,16
15,0,14,26,25,17,23,20,14,31,30
13,26,25,15,30,0,26,17,0,14,26
22,20,16,30,1,0,34,16,0,12,29
23,0,31,19,12,31,0,16,35,31,16
12,31,16,0,24,12,25,30,0,14,12
30,19,12,29,16,15,0,29,16,30,27
0,15,26,0,34,16,0,23,16,12,29
14,23,32,15,20,25,18,0,23,20,17
0,14,19,26,20,14,16,30,0,31,19
0,20,25,30,31,20,31,32,31,20,26
0,34,26,32,23,15,0,15,20,16,1
14,19,20,23,15,29,16,25,1,0,31
20,26,25,0,12,25,15,0,14,29,32
0,12,25,15,0,16,24,27,31,36,0
0,31,19,12,31,0,20,15,16,12,23
14,16,0,12,25,15,0,15,16,24,26
29,12,23,0,20,24,12,18,20,25,12
16,0,30,12,24,16,0,30,31,26,29
26,23,15,0,25,32,14,23,16,12,29
25,26,31,19,16,29,0,12,30,0,24
19,16,20,29,0,26,34,25,0,22,20
31,34,16,16,25,0,25,12,31,20,26
14,26,24,16,0,31,26,0,19,20,29
36,0,31,26,0,23,26,26,22,0,15
26,25,30,2,0,30,31,20,23,23,1
20,26,23,16,25,31,0,14,26,24,27
20,30,31,16,25,14,16,0,31,19,12
31,26,15,12,36,0,31,19,16,0,14
29,16,14,20,26,32,30,1,0,31,19
20,25,0,31,19,16,0,25,12,24,16
16,15,0,20,25,31,26,0,16,33,16
30,2,0,12,25,15,0,36,16,31,0
31,19,16,0,24,26,24,16,25,31,0
14,16,30,0,31,19,12,31,0,18,20
12,25,15,0,27,32,29,30,32,16,0
12,24,20,23,36,1,0,31,19,12,31
24,27,20,29,16,30,0,19,12,33,16
25,30,2,0,31,19,16,0,20,29,29
20,30,19,16,15,0,20,25,30,31,20
0,33,26,20,14,16,30,0,26,17,0
0,14,26,25,25,16,14,31,20,26,25
26,29,0,14,26,25,28,32,16,30,31
0,25,12,31,20,26,25,30,0,23,20
30,16,23,33,16,30,0,31,26,0,17
0,12,25,15,0,31,19,16,0,34,12
17,20,23,23,16,15,0,34,20,31,19
10,0,31,26,0,15,16,17,20,25,16
15,0,32,30,0,31,26,0,31,19,20
0,29,12,31,19,16,29,0,31,19,12
0,31,26,0,30,32,14,19,0,30,32
26,0,31,19,16,0,15,16,30,31,29
12,15,20,14,12,23,0,12,25,15,0
12,31,0,20,30,0,34,19,36,0,34
14,12,25,0,14,19,12,29,31,0,12
13,16,16,25,0,32,30,16,15,0,31
16,28,32,12,23,0,31,26,0,19,20
19,12,30,0,34,26,25,0,17,12,29
0,31,16,29,29,20,13,23,16,0,30
31,36,0,23,16,30,30,0,16,12,30
14,26,24,17,26,29,31,20,25,18,0
29,25,0,12,18,16,0,31,16,12,14
23,26,32,15,23,16,30,30,0,24,26
19,26,34,30,0,26,32,29,0,34,26
0,31,19,20,30,0,31,26,26,0,20
0,27,29,16,14,20,26,32,30,0,24
26,26,27,16,29,12,31,20,26,25,1
31,19,16,0,14,19,26,20,14,16,30
0,12,31,26,24,20,14,0,34,12,29
16,15,2,0,34,16,0,30,16,16,0
16,12,31,16,25,1,0,24,12,29,14
20,25,18,1,0,26,32,29,0,12,13
24,16,0,19,20,18,19,16,29,0,14
30,0,29,16,17,23,16,14,31,0,31
27,23,16,0,31,19,12,31,0,34,16
23,23,0,32,30,0,31,19,12,31,0
31,26,0,15,16,17,20,25,16,0,26
0,16,23,20,24,20,25,12,31,16,0
25,20,25,18,1,0,15,16,12,31,19
16,23,23,0,30,31,26,29,20,16,30
15,0,31,26,0,29,16,30,31,29,20
23,32,15,20,25,18,0,23,20,17,16
26,15,12,36,0,19,26,34,0,16,33
0,13,16,14,26,24,16,2,0,20,31
16,0,12,29,16,0,27,12,29,31,0
32,15,20,25,18,0,26,33,16,29,0
20,26,25,30,1,0,16,33,16,29,36
0,29,16,28,32,20,29,16,30,0,12
25,30,0,14,12,25,0,15,26,26,24
0,31,19,12,31,0,14,19,29,26,25
0,34,16,23,23,2,0,31,19,12,31
20,30,0,25,26,31,0,16,25,26,32
31,2,0,34,16,0,14,26,24,16,0
0,23,20,22,16,0,32,30,2,0,26
31,36,0,26,17,0,14,12,31,12,30
16,0,12,0,30,19,12,29,16,15,0
34,26,29,31,19,0,26,17,0,16,33
31,12,29,22,23,36,0,29,16,24,20
15,12,36,0,20,25,0,27,16,12,14
29,30,0,26,17,0,31,19,16,0,24
31,12,29,31,0,26,17,0,26,32,29
15,16,29,25,0,12,18,16,0,31,16
13,16,18,12,25,0,34,20,31,19,0
20,13,12,22,32,30,19,12,0,34,20
26,25,0,27,29,26,24,20,30,16,30
23,0,14,26,26,27,16,29,12,31,20
0,13,23,12,15,16,30,0,17,29,26
24,12,22,16,0,13,23,12,15,16,30
20,18,19,31,0,14,23,26,32,15,23
23,20,12,25,14,16,30,0,31,19,12
31,0,29,20,17,23,16,30,0,12,25
25,14,16,30,0,31,19,12,31,0,34
0,26,25,16,0,36,16,12,29,30,0
26,17,0,27,16,26,27,23,16,0,34
29,0,31,19,12,31,0,31,19,16,0
30,32,17,17,16,29,16,15,1,0,12
27,29,20,30,26,25,16,29,2,0,31
26,0,26,27,27,29,16,30,30,0,12
0,32,25,12,23,20,16,25,12,13,23
31,31,23,16,17,20,16,23,15,30,0
16,29,0,17,26,29,0,18,26,23,15
1,0,12,25,15,0,36,16,31,0,31
31,0,25,16,33,16,29,0,17,12,15
29,31,20,25,18,0,16,24,13,29,12
34,26,29,23,15,0,34,20,31,19,26
0,33,20,26,23,16,25,31,0,14,26
16,29,30,0,34,19,26,0,19,12,33
0,30,27,12,25,0,26,17,0,12,0
0,20,25,0,24,36,0,23,20,17,16
0,26,17,0,19,32,24,12,25,20,31
25,15,0,19,16,29,26,20,30,24,1
0,30,31,26,29,36,0,13,16,18,12
12,22,16,30,0,26,32,29,0,30,27
15,0,31,26,0,12,33,26,20,15,0
12,29,0,30,31,26,14,22,27,20,23
12,24,16,30,0,17,26,29,18,26,31
23,20,14,31,30,0,12,24,26,25,18
20,31,19,26,32,31,0,12,25,0,16
0,30,31,12,36,20,25,18,0,31,29
20,33,16,0,32,30,0,19,26,27,16
30,0,24,16,24,13,16,29,30,0,26
23,23,0,30,31,26,29,20,16,30,0
12,29,0,20,31,30,16,23,17,10,0
22,0,12,25,15,0,32,23,31,20,24
15,0,13,12,29,29,16,23,0,13,26
25,12,31,20,26,25,30,0,26,17,0
12,29,1,0,12,25,15,0,31,19,16
32,29,0,30,27,16,14,20,16,30,0
29,16,12,31,26,29,0,34,20,31,19
31,19,12,31,0,34,16,0,12,23,23
19,12,31,0,34,16,0,17,26,29,24
16,0,12,29,16,0,24,26,30,31,0
32,25,23,16,12,30,19,16,15,0,20
14,12,32,30,16,0,17,26,29,0,27
29,0,25,12,24,16,30,0,17,26,29
16,0,20,25,0,31,19,16,0,24,20
27,20,23,16,30,1,0,34,16,0,14
17,0,12,0,24,32,30,19,29,26,26
13,32,31,0,31,19,26,30,16,0,30
16,23,23,2,0,31,19,12,31,0,20
34,12,30,0,14,19,12,25,18,16,15
16,0,20,25,31,26,0,31,19,16,30
30,0,12,13,26,33,16,0,12,23,23
24,26,29,12,23,0,12,34,12,22,16
0,31,19,12,31,0,31,16,29,29,20
26,26,23,0,24,12,22,20,25,18,1
15,1,0,31,26,0,31,12,22,16,0
20,14,0,29,16,33,26,23,32,31,20
0,31,12,22,16,0,30,31,26,14,22
25,16,30,30,2,0,29,16,12,23,20
29,16,12,23,23,36,0,19,12,31,16
0,12,0,17,32,31,32,29,16,0,34
31,0,17,32,16,23,30,0,26,32,29
25,17,32,30,16,15,0,13,36,0,34
0,31,19,20,30,0,18,26,12,23,0
34,16,0,19,12,33,16,0,12,0,30
19,25,26,23,26,18,20,14,12,23,0
12,29,0,31,19,12,31,0,30,16,31
31,0,34,16,0,12,29,16,0,27,12
13,36,0,18,16,25,16,31,20,14,0
19,16,25,0,31,19,16,0,23,16,30
16,12,31,26,29,0,34,20,31,19,0
19,12,25,18,16,0,26,32,29,0,24
19,31,0,14,26,24,27,23,12,14,16
16,30,0,19,12,33,16,0,13,16,16
0,19,20,29,26,30,19,20,24,12,0
23,16,0,31,26,18,16,31,19,16,29
0,14,26,25,28,32,16,30,31,0,31
15,0,25,26,31,0,33,20,26,23,16
29,17,32,23,0,26,17,0,25,12,31
33,16,25,0,31,19,16,0,34,26,29
0,12,29,26,32,25,15,0,31,19,16
26,26,23,30,0,25,26,31,0,21,32
31,0,14,23,26,32,15,23,16,30,30
25,12,31,20,26,25,30,0,12,29,20
30,16,16,0,26,32,29,0,18,29,26
2,0,31,19,16,20,29,0,14,20,33
27,30,0,31,19,12,31,0,16,14,19
0,16,33,16,25,0,12,24,26,25,18
18,16,29,0,13,16,0,34,20,31,19
0,31,19,16,0,34,26,29,23,15,0
0,15,26,26,24,0,32,30,2,0,31
0,31,19,16,0,33,16,29,36,0,30
16,30,0,12,0,27,12,31,19,34,12
16,0,19,20,13,12,22,32,30,19,12
25,0,13,36,0,30,14,12,29,14,20
29,12,20,25,0,26,29,0,19,32,25
16,15,0,17,29,26,24,0,13,16,23
19,16,0,19,20,13,12,22,32,30,19
15,0,26,25,0,20,24,27,29,26,33
19,31,0,12,24,26,25,18,0,31,19
20,16,30,1,0,26,32,29,0,31,19
12,22,16,0,13,23,12,15,16,30,0
16,15,0,31,19,16,30,16,0,31,26
26,25,30,31,29,12,20,25,31,30,2
23,0,34,16,0,24,32,30,31,0,29
18,0,24,12,14,19,20,25,16,30,2
16,29,16,1,0,13,32,31,0,31,26
36,0,34,19,12,31,0,31,19,16,36
31,19,12,31,0,19,12,15,0,14,12
25,16,0,31,19,12,31,0,15,16,30
25,18,0,31,19,16,0,30,20,24,27
14,19,16,30,0,31,19,20,30,0,31
25,15,0,25,16,14,16,30,30,12,29
26,30,30,16,30,30,0,31,19,16,0
20,14,31,20,26,25,1,0,19,26,34
23,23,16,25,1,0,27,16,26,27,23
14,29,36,2,0,34,16,0,29,16,24
30,27,12,29,16,15,0,17,29,26,24
14,19,12,25,18,16,2,0,12,25,15
20,25,0,32,25,12,23,20,16,25,12
22,0,32,30,0,31,26,0,23,26,26
25,0,12,0,13,29,20,18,19,31,0
34,19,12,31,0,34,16,0,24,32,30
13,26,24,13,0,17,16,23,23,2,0
30,0,14,12,25,0,15,26,26,24,0
16,0,14,26,25,31,29,12,15,20,14
12,31,16,29,20,12,23,0,12,15,33
27,12,29,16,25,31,2,0,34,16,0
0,24,12,36,0,25,26,31,0,13,16
1,0,34,26,24,16,25,0,12,25,15
23,23,26,34,20,25,18,0,17,26,29
0,14,19,20,23,15,29,16,25,0,20
26,15,16,0,31,26,0,29,16,27,16
19,31,30,1,0,20,25,14,23,32,15
26,34,16,29,17,32,23,0,26,17,0
31,19,12,31,0,29,16,27,23,12,14
25,0,14,19,26,26,30,16,1,0,12
16,0,16,36,16,0,26,17,0,19,20
29,30,0,29,16,17,23,16,14,31,0
29,30,16,23,33,16,30,2,0,12,24
32,30,16,0,26,33,16,29,0,31,19
0,36,16,12,29,30,0,12,18,26,1
30,0,30,31,26,29,36,0,13,16,18
16,30,0,12,25,15,0,34,20,31,19
12,30,12,22,20,0,12,29,16,0,22
26,31,0,26,25,23,36,0,12,25,0
26,0,23,26,26,22,0,15,20,29,16
20,25,18,0,12,0,30,31,26,29,36
23,20,17,16,31,20,24,16,1,0,13
12,25,0,34,20,31,19,0,30,20,24
23,33,16,30,0,31,26,0,20,24,12
14,12,24,27,30,0,31,19,12,31,0
31,19,12,31,0,20,30,2,0,20,31
0,24,26,29,16,0,17,26,29,0,26
16,0,12,31,26,24,20,14,0,13,26
25,15,0,15,16,24,26,14,29,12,14
16,15,0,31,19,16,20,29,0,17,12
16,29,0,12,30,0,24,16,24,13,16
31,20,26,25,10,0,31,26,0,15,16
0,12,0,27,12,31,19,34,12,36,0
12,30,19,16,15,0,20,25,0,31,19
31,26,0,16,33,16,29,0,24,26,29
0,26,32,29,0,31,26,26,23,0,24
18,0,23,16,12,29,25,16,15,0,31
36,0,25,26,31,0,29,16,12,23,20
15,0,15,16,24,26,14,29,12,14,36
0,31,19,12,31,0,34,16,0,17,26
14,26,26,27,16,29,12,31,20,26,25
29,0,15,26,25,16,2,0,34,16,0
30,16,0,30,12,24,16,0,15,20,30
0,34,16,0,14,12,25,0,31,19,20
16,0,17,26,29,14,16,0,26,32,29
30,14,20,16,25,14,16,0,12,23,23
20,33,20,23,20,37,12,31,20,26,25
24,12,29,22,12,13,23,16,0,17,16
16,23,17,10,0,31,19,16,0,24,12
14,12,23,0,27,29,26,18,29,16,30
26,18,16,31,19,16,29,0,20,25,0
0,14,20,31,36,0,34,20,23,23,0
33,16,29,0,31,19,16,0,22,20,31
16,29,33,26,29,0,26,29,0,29,16
16,12,31,0,29,16,23,20,18,20,26
16,25,31,0,26,29,0,30,26,14,20
0,26,17,0,30,26,24,16,0,19,20
16,0,14,12,27,12,14,20,31,36,0
29,20,18,19,31,30,1,0,20,25,14
0,34,16,0,30,31,12,25,15,0,19
31,19,12,31,0,14,19,29,26,25,20
19,20,25,22,2,0,31,19,16,36,0
13,26,33,16,0,31,19,16,0,14,23
14,26,24,24,26,25,0,19,32,24,12
23,36,0,12,13,26,33,16,0,31,19
